Kassrol {n} [veraltet für: Kasserole];casserole [baking dish];noun;;
Kassuben-Wicke {f};Danzig vetch [Vicia cassubica];noun;;
Kassuben-Wicke {f};Kashubian vetch [Vicia cassubica];noun;;
Kastagnettenspieler {m};castanetist;noun;;
Kastagnetten {pl};castanets;noun;;
Kastagnetten {pl};snapper;noun;;
Kastagnette {f};castanet;noun;;
Kastanien-Ameisenpitta / Kastanienameisenpitta {f};chestnut-brown / chestnut brown antpitta [Grallaria erythroleuca];noun;;
Kastanien-Ameisenpitta / Kastanienameisenpitta {f};red-and-white / red and white antpitta [Grallaria erythroleuca];noun;;
Kastanien-Ameisenpitta / Kastanienameisenpitta {f};red-white antpitta [Grallaria erythroleuca];noun;;
Kastanien-Binse / Kastanienbinse {f};chestnut rush [Juncus castaneus, syn.: J. leucochlamys];noun;;
Kastanien-Kauri / Kastanienkauri {f} [Meeresschneckenart];chestnut cowry / cowrie [Neobernaya spadicea, syn.: Cypraea spadicea];noun;;
Kastanien-Kauri / Kastanienkauri {f} [Meeresschneckenart];date cowry / cowrie [Neobernaya spadicea, syn.: Cypraea spadicea];noun;;
Kastanien-Miniermotte {f} [Nachtfalterspezies];horse-chestnut leaf miner [Cameraria ohridella] [moth];noun;;
Kastanien-Sackträgermotte {f};American coleophorid moth [Coleophora leucochrysella];noun;;
Kastanien-Sackträgermotte {f};chestnut case-bearer / casebearer (moth) [Coleophora leucochrysella];noun;;
Kastanien-Simse / Kastaniensimse {f};chestnut rush [Juncus castaneus, syn.: J. leucochlamys];noun;;
Kastanien-Weißbauchratte {f};chestnut (white-bellied) rat [Niviventer fulvescens];noun;;
Kastanien-Weißbauchratte {f};Indomalayan niviventer [Niviventer fulvescens];noun;;
Kastanienalcippe {f};chestnut-headed fulvetta [Alcippe castaneceps];noun;;
Kastanienalcippe {f};rufous-winged fulvetta [Alcippe castaneceps];noun;;
Kastanienallee {f};chestnut-lined avenue;noun;;
Kastanienallee {f};[a street or road lined with chestnut trees];noun;;
Kastanienamsel {f};chestnut thrush [Turdus rubrocanus];noun;;
Kastanienamsel {f};gray-headed thrush [Am.] [Turdus rubrocanus];noun;;
Kastanienamsel {f};grey-headed thrush [Br.] [Turdus rubrocanus];noun;;
Kastanienanpflanzung {f};chestnut plantation;noun;;
Kastanienbauchkleiber {m};chestnut-vented nuthatch [Sitta nagaensis];noun;;
Kastanienbauchkotinga {f};chestnut-bellied cotinga [Doliornis remseni];noun;;
Kastanienbauchkuckuck {m};red-billed malkoha [Phaenicophaeus javanicus];noun;;
Kastanienbauchtimalie {f};rusty-breasted wren babbler [Napothera rufipectus];noun;;
Kastanienbauchtimalie {f};Sumatran wren babbler [Napothera rufipectus];noun;;
Kastanienbauchtimalie {f} [auch: Kastanienbauch-Timalie];large Sumatran wren babbler [Napothera rufipectus, syn.: Turdinus rufipectus];noun;;
Kastanienbauchtimalie {f} [auch: Kastanienbauch-Timalie];rufous-chested wren-babbler [Napothera rufipectus, syn.: Turdinus rufipectus];noun;;
Kastanienbauchtimalie {f} [auch: Kastanienbauch-Timalie];rusty-breasted wren-babbler [Napothera rufipectus, syn.: Turdinus rufipectus];noun;;
Kastanienbauchtimalie {f} [auch: Kastanienbauch-Timalie];Sumatran large wren babbler [Napothera rufipectus, syn.: Turdinus rufipectus];noun;;
Kastanienbauchtimalie {f} [auch: Kastanienbauch-Timalie];Sumatran wren-babbler [Napothera rufipectus, syn.: Turdinus rufipectus];noun;;
Kastanienbaum {m};chestnut (tree);noun;;
Kastanienbekarde {f};chestnut-crowned becard [Pachyramphus castaneus];noun;;
Kastanienblatt {n};chestnut leaf;noun;;
Kastanienblätter {pl};chestnut leaves;noun;;
Kastanienblüte {f};chestnut flower;noun;;
Kastanienbohrer {m};(European) chestnut weevil [Curculio elephas, syn.: Balaninus elephas];noun;;
Kastanienbohrer {m} [Nachtfalterspezies];leopard moth [Zeuzera pyrina];noun;;
Kastanienbohrer {m} [Nachtfalterspezies];wood leopard moth [Zeuzera pyrina];noun;;
kastanienbraun;auburn;adj;;
kastanienbraun;bay  [horse];adj;;
kastanienbraun;chestnut brown;adj;;
Kastanienbraune Ameisenpitta {f};chestnut antpitta [Grallaria blakei];noun;;
Kastanienbraune Binse {f};chestnut rush [Juncus castaneus, syn.: J. leucochlamys];noun;;
Kastanienbraune Erdeule {f};neglected rustic [Xestia castanea] [moth] [also: the neglected];noun;;
Kastanienbraune Erdeule {f} [Nachtfalterspezies];grey rustic [Xestia castanea] [moth];noun;;
Kastanienbraune Erdeule {f} [Nachtfalterspezies];neglected [Xestia castanea] [moth];noun;;
Kastanienbraune Klettermaus {f};chestnut (African) climbing mouse [Dendromus mystacalis, syn.: D. acraeus, D. jamesoni, D. lineatus, D. ochropus];noun;;
Kastanienbrauner Becherling {m};bay-colored fairy cup [Am.] [Peziza badia];noun;;
Kastanienbrauner Becherling {m};bay cup [Peziza badia];noun;;
Kastanienbrauner Becherling {m};pig's ears {pl} [treated as sg.] [Peziza badia];noun;;
Kastanienbrauner Schirmling {m};chestnut dapperling [Lepiota castanea];noun;;
Kastanienbrauner Schwarzfußporling / Schwarzfuß-Porling {m};black-footed polypore [Picipes badius, syn.: Polyporus badius];noun;;
Kastanienbrauner Stielporling {m};black-footed polypore [Picipes badius, syn.: Polyporus badius];noun;;
Kastanienbraune Sackflügelfledermaus {f};chestnut sac-winged bat [Cormura brevirostris, syn.: Emballonura brevirostris];noun;;
Kastanienbraune Sackflügelfledermaus {f};Wagner's sac-winged bat [Cormura brevirostris, syn.: Emballonura brevirostris];noun;;
Kastanienbraune Schließmundschnecke {f};Macrogastra badia [syn.: M. (Macrogastra) badia] [terrestrial snail in the family Clausiliidae, the door snails];noun;;
Kastanienbraune Schmalfußbeutelmaus {f} [inoffiz.];chestnut dunnart [Sminthopsis archeri];noun;;
kastanienbraunes Haar {n};chestnut hair;noun;;
Kastanienbraune Simse {f};chestnut rush [Juncus castaneus, syn.: J. leucochlamys];noun;;
Kastanienbraunes Zypergras {n};common galingale [Cyperus badius, syn. C. longus var. badius];noun;;
kastanienbraun;maroon;adj;;
Kastanienbraun {n};maroon;noun;;
Kastanienbraun {n} [RAL 8015];chestnut brown [RAL 8015];noun;;
Kastanienbrust-Zaunkönig {m};chestnut-breasted wren [Cyphorhinus thoracicus];noun;;
Kastanienbrustflöter {m};chestnut-breasted quail thrush [Cinclosoma castaneothorax];noun;;
Kastanienbrustschnäpper {m};maroon-breasted monarch [Philentoma velata];noun;;
Kastanienbrustschnäpper {m};maroon-breasted philentoma [Philentoma velata];noun;;
Kastaniendrossel {f};chestnut thrush [Turdus rubrocanus];noun;;
Kastaniendrossel {f};gray-headed thrush [Am.] [Turdus rubrocanus];noun;;
Kastaniendrossel {f};grey-headed thrush [Br.] [Turdus rubrocanus];noun;;
Kastanieneiche {f};chestnut oak [Quercus prinus];noun;;
Kastanienente {f};chestnut-breasted teal [Anas castanea];noun;;
kastanienfarben;chestnut-coloured  [Br.];adj;;
Kastanienflügelschnäpper {m};chestnut-winged monarch [Philentoma pyrhopterum];noun;;
Kastanienflügelschnäpper {m};rufous-winged philentoma [Philentoma pyrhopterum];noun;;
Kastanienflügelstar {m};chestnut-winged starling [Onychognathus fulgidus];noun;;
Kastanienflügelstar {m} [selten auch: Kastanienflügel-Star];chestnut-wing starling [Onychognathus fulgidus];noun;;
Kastanienflügelstar {m} [selten auch: Kastanienflügel-Star];common chestnut-winged starling [Onychognathus fulgidus];noun;;
Kastanienflügelstar {m} [selten auch: Kastanienflügel-Star];forest chestnut-winged starling [Onychognathus fulgidus];noun;;
Kastanienflügelstar {m} [selten auch: Kastanienflügel-Star];São Tomé chestnut-winged starling [Onychognathus fulgidus];noun;;
Kastanienglanzvogel {m};white-eared jacamar [Galbalcyrhynchus leucotis];noun;;
Kastanienhalsfrankolin {m};chestnut-capped francolin [Francolinus castaneicollis, syn.: Pternistis castaneicollis];noun;;
Kastanienhalsfrankolin {m};chestnut-naped francolin [Francolinus castaneicollis, syn.: Pternistis castaneicollis];noun;;
Kastanienholz {n};chestnut wood;noun;;
Kastanienkappen-Glanzschwänzchen {n};rufous-capped thornbill [Chalcostigma ruficeps];noun;;
Kastanienkauz {m};chestnut owlet [Glaucidium castaneum];noun;;
Kastanienkauz {m};Ituri owlet [Glaucidium castaneum];noun;;
Kastanienkerze {f} [Blütenstand];horse chestnut candle;noun;;
Kastanienliest {m};chocolate-backed kingfisher [Halcyon badia];noun;;
Kastanienliest {m};Fernando Po chocolate-backed kingfisher [Halcyon badia];noun;;
Kastanienliest {m};Uganda chocolate-backed kingfisher [Halcyon badia];noun;;
Kastanienmaus {f};chestnut (white-bellied) rat [Niviventer fulvescens];noun;;
Kastanienmaus {f};Indomalayan niviventer [Niviventer fulvescens];noun;;
Kastanienmehl {n};chestnut flour;noun;;
Kastanienminiermotte {f};(horse) chestnut leafminer (moth) [Cameraria ohridella];noun;;
Kastanienminiermotte {f};horse chestnut leaf miner [Cameraria ohridella];noun;;
Kastanienmuräne {f};chestnut moray eel [Gymnothorax castaneus];noun;;
Kastanienmuräne {f};panamic green moray eel [Gymnothorax castaneus];noun;;
Kastanienpüree {n};chestnut puree;noun;;
Kastanienpüree {n};mashed chestnuts;noun;;
Kastanienralle {f};chestnut forest crake [Rallicula rubra, syn.: Rallina rubra];noun;;
Kastanienralle {f};chestnut forest rail / forest-rail [Rallicula rubra, syn.: Rallina rubra];noun;;
Kastanienralle {f};New Guinea chestnut rail [Rallicula rubra, syn.: Rallina rubra];noun;;
Kastanienreis {m};riced chestnuts with whipped cream;noun;;
kastanienrot;chestnut red;adj;;
Kastanienroter Rübling {m};butter cap [Rhodocollybia butyracea, syn.: Collybia butyracea];noun;;
Kastanienroter Rübling {m};buttery collybia [Rhodocollybia butyracea, syn.: Collybia butyracea];noun;;
Kastanienroter Rübling {m};greasy tough-shank / toughshank [Rhodocollybia butyracea, syn.: Collybia butyracea];noun;;
Kastanienröster {m};chestnut roaster;noun;;
Kastanienscheitelweber {m};chestnut-crowned sparrow-weaver [Plocepasser superciliosus];noun;;
Kastanienscheitelweber {m};sparrow weaver [Plocepasser superciliosus];noun;;
Kastanienschlüpfer {m};black-throated spinetail [Synallaxis castanea];noun;;
Kastanienschwamm {m} [Südtirol];hen of the woods [Grifola frondosa];noun;;
Kastanienschwamm {m} [Südtirol];ram's head [Grifola frondosa];noun;;
Kastanienschwamm {m} [Südtirol];sheep's head [Grifola frondosa];noun;;
Kastanienspecht {m};chestnut-colored woodpecker [Celeus castaneus] [Am.];noun;;
Kastanienspecht {m};chestnut-coloured woodpecker [Celeus castaneus] [Br.];noun;;
Kastanientaube {f};black-billed cuckoo dove [Macropygia nigrirostris];noun;;
Kastanientaube {f};lesser bar-tailed cuckoo dove [Macropygia nigrirostris];noun;;
Kastanientinamu {m};brown tinamou [Crypturellus obsoletus];noun;;
Kastanienwachtel {f};chestnut-throated quail [Odontophorus hyperythrus];noun;;
Kastanienwachtel {f};chestnut wood-quail / woodquail [Odontophorus hyperythrus];noun;;
Kastanienwachtel {f};chestnut wood quail [Odontophorus hyperythrus];noun;;
Kastanienwickler {m} [Falter];chestnut leafroller (moth) [Pammene fasciana];noun;;
Kastanienwickler {m} [Nachtfalterspezies];acorn moth [Cydia splendana];noun;;
Kastanienwickler {m} [Nachtfalterspezies];bright marble tortrix [Cydia splendana, syn.: Carpocapsa splendana, Laspeyresia splendana, L. splendana reaumurana] [moth];noun;;
Kastanienwickler {m} [Nachtfalterspezies];chestnut fruit moth [Cydia splendana, syn.: Carpocapsa splendana, Laspeyresia splendana, L. splendana reaumurana];noun;;
Kastanienwickler {m} [Nachtfalterspezies];chestnut tortrix [Cydia splendana] [moth];noun;;
Kastanienwickler {m} [Nachtfalterspezies];nut fruit tortrix [Cydia splendana, syn.: Carpocapsa splendana, Laspeyresia splendana, L. splendana reaumurana] [moth];noun;;
Kastanienwäldchen {n};chestnut grove;noun;;
Kastanienzahnwachtel {f};chestnut-throated quail [Odontophorus hyperythrus];noun;;
Kastanienzahnwachtel {f};chestnut wood-quail / woodquail / wood quail [Odontophorus hyperythrus];noun;;
Kastanienzaunkönig {m};bay wren [Thryothorus nigricapillus];noun;;
Kastanien {pl};chestnuts [Br.];noun;;
Kastanien {pl} [Früchte der Edelkastanie];sweet chestnuts [fruits];noun;;
Kastanienöl {n};chestnut oil;noun;;
Kastanie {f};chestnut;noun;;
Kastanie {f} [Rosskastanie];buckeye [Am.];noun;;
kasteiend;chastening;adj pres-p;;
kasteien;to macerate;verb;;
Kasteiung {f};asceticism;noun;;
Kasteiung {f};mortification;noun;;
Kasteiung {f} [als Bußübung];self-chastisement;noun;;
Kasteiung {f} [Auferlegung von Entbehrungen];self-denial;noun;;
Kastellan {m};castellan;noun;;
Kastelle {pl};forts;noun;;
Kastell {n};castle;noun;;
Kastell {n};fort;noun;;
Kastell {n} [kleineres römisches Militärlager];castellum;noun;;
kastenartig;box-like;adj;;
Kastenbrote {pl};tin loaves;noun;;
Kastenbrot {n};tin loaf;noun;;
Kastenbrot {n} [Toastbrot];sandwich loaf;noun;;
Kastenbrücke {f} [Fachwerkträgerbrücke];through truss bridge;noun;;
Kastendrachen {m};box kite;noun;;
Kasteneisen {n} [alte Form des Bügeleisens];box iron;noun;;
Kastenfassung {f} [von Edelsteinen];box bezel setting;noun;;
Kastenfenster {n};box window;noun;;
Kastenform {f};box shape;noun;;
Kastenform {f};loaf pan;noun;;
kastenförmig;box-like;adj;;
kastenförmig;box-shaped;adj;;
kastenförmig;boxy;adj;;
kastenförmiger Aktenordner {m};box file;noun;;
kastenförmiger Träger {m};box girder;noun;;
kastenförmiges Gehäuse {n};box-like case;noun;;
Kastengeist {m};caste spirit;noun;;
Kastengeist {m} [von Cliquen];clannishness;noun;;
Kastengrafik {f};boxplot [also: box plot, box-and-whisker diagram];noun;;
Kastengraphik {f};boxplot [also: box plot, box-and-whisker diagram];noun;;
Kastenheirat {f};endogamy;noun;;
Kastenholm {m};box spar;noun;;
Kastenholm {m};spar beam;noun;;
Kastenkipper {m};box type tipper;noun;;
Kastenlafette {f};box trail gun carriage;noun;;
Kastenleier {f};symphonia;noun;;
kastenlos;casteless;adj;;
Kastenloser {m};outcaste;noun;;
Kastenlose {f};outcaste [female];noun;;
Kastenmagazin {n};box magazine;noun;;
Kastenmaul-Meeräsche {f};boxlip mullet [Oedalechilus labeo];noun;;
Kastenmeister {m};(church) treasurer;noun;;
Kastenmöbel {n};free standing cabinets;noun;;
Kastenordnung {f};caste system;noun;;
Kastenordnung {f};ordinance for a common chest;noun;;
Kastenplot {m};boxplot;noun;;
Kastenrahmen {m};box frame;noun;;
Kastenschloss {n};boxlock;noun;;
Kastenstand {m} [Schweinezucht];gestation crate;noun;;
Kastensystem {n};caste system;noun;;
Kastentrennung {f};caste division;noun;;
Kastenträgerbrücke {f};box-girder / box girder bridge;noun;;
Kastenträger {m};box girder;noun;;
Kastenwagen {m};box-type (delivery) lorry [Br.];noun;;
Kastenwagen {m};box-type (delivery) van;noun;;
Kastenwagen {m};box wagon;noun;;
Kastenwagen {m};panel van [Am.];noun;;
Kastenwagen {n};panel truck [Am.];noun;;
Kastenweißbrot {n};(classic) sandwich bread;noun;;
Kastenwesen {n};caste system;noun;;
Kastenzeichen {n};caste mark;noun;;
Kasten {m} Bier;crate of beer;noun;;
Kasten {m};bin;noun;;
Kasten {m};box [jewellery box, on newspaper page etc.];noun;;
Kasten {m};bunker;noun;;
Kasten {m};cabinet;noun;;
Kasten {m};coffer;noun;;
Kasten {m};hutch;noun;;
Kasten {m} [Arche];ark;noun;;
Kasten {m} [Kiste];case [box, esp. wooden box];noun;;
Kasten {m} [Schaukasten];showcase;noun;;
Kasten {m} [schweiz.] [österr.];armoire;noun;;
Kasten {m} [Truhe];chest;noun;;
Kasten {m} [ugs.];guardhouse;noun;;
Kasten {m} [ugs.] [Fernsehgerät];box [esp. Br.] [coll.] [television set];noun;;
Kasten {m} [ugs.] [Sprungkasten];vaulting box [gymnastics];noun;;
Kasten {m} [ugs.] [Tor];goal [sport];noun;;
Kasten {m} [österr.] [schweiz.] [Schrank];wardrobe;noun;;
Kasten {m} [österr.] [südd.] [schweiz.] [Schrank];cupboard;noun;;
Kasten {pl};castes;noun;;
Kasterl {n} [österr.] [südd.];small box;noun;;
Kaste {f};caste;noun;;
Kastilianer {m} [auch: Castilianer];Castilian [man from Castilia];noun;;
Kastilien-La Mancha {n};Castile-La Mancha;noun;;
Kastilien-León {n};Castile and Leon;noun;;
Kastilien-Straußgras {n};dryland browntop [Agrostis castellana, syn.: A. hispanica, A. alba ssp. castellana];noun;;
Kastilien-Straußgras {n};highland bent / bentgrass [Agrostis castellana, syn.: A. hispanica, A. alba ssp. castellana];noun;;
Kastilien {n};Castile;noun;;
Kastilierin {f};Castilian [female];noun;;
Kastilier {m};Castilian [man from Castilia];noun;;
kastilisch;Castilian;adj;;
Kastilisches Scheidegebirge {n};Sistema Central [Cordillera Central];noun;;
Kastilisches Straußgras {n};dryland browntop [Agrostis castellana, syn.: A. hispanica, A. alba ssp. castellana];noun;;
Kastilisches Straußgras {n};highland bent [Agrostis castellana];noun;;
Kastilisch {n};Castilian;noun;;
Kastle-Meyer-Test {m} <KM-Test>;Kastle-Meyer test;noun;;
Kastner {m} [Verwalter eines herrschaftlichen Kammerguts];steward;noun;;
Kastningit {m};kastningite [(Mn,Fe,Mg)Al2 [OH|PO4]2·8H2O];noun;;
Kastorhut {m};beaver hat;noun;;
Kastorhut {m};beaver;noun;;
Kastor und Pollux;Castor and Pollux;noun;;
Kastorzucker {m};castor sugar [esp. Br.];noun;;
Kastorzucker {m};superfine sugar [Am.];noun;;
Kastoröl {n};castor oil;noun;;
Kastraten {pl};castrati;noun;;
Kastrationen {pl};castrations;noun;;
Kastrationsangst {f};castration anxiety;noun;;
Kastrationsfurcht {f};castration anxiety;noun;;
Kastrationskomplexe {pl};castration complexes;noun;;
Kastrationskomplex {m};castration complex;noun;;
kastrationsresistent;castration-resistant;adj;;
kastrationsresistentes Prostatakarzinom {n};castration-resistant prostate cancer <CRPC>;noun;;
Kastrationsring {m};castration ring;noun;;
Kastrationszange {f};castration pliers {pl};noun;;
Kastration {f};castration;noun;;
Kastration {f} [bei Männchen];neutering [for males];noun;;
Kastrat {m};castrato;noun;;
Kastrat {m};eunuch;noun;;
Kastrat {m};gelding;noun;;
kastrierend;castrating;adj pres-p;;
kastrierend;neutering;adj pres-p;;
kastrieren;to castrate;verb;;
kastrieren;to neuter;verb;;
kastrieren;to unsex [obs.] [castrate];verb;;
kastrieren [Haustier];to fix [a pet] [coll.];verb;;
kastrieren [Tiere];to geld;verb;;
Kastrierer {m};gelder;noun;;
Kastriermesser {n};castrating knife;noun;;
Kastriermesser {n};castration knife;noun;;
kastriert;castrated;adj past-p;;
kastrierter Eber {m};stag [male pig castrated after maturity];noun;;
kastriertes Kaninchen {n};lapin;noun;;
kastriertes Tier {n};castrate;noun;;
kastriertes Tier {n};gelding;noun;;
kastriert;fixed  [neutered];adj past-p;;
kastriert;gelded;adj past-p;;
kastriert;neutered;adj past-p;;
Kastrierung {f};castration;noun;;
Kasualgedicht {n} [seltener für: Gelegenheitsgedicht];occasional poem [poem on a special occasion];noun;;
Kasualien {pl};occasional services [liturgies for special occasions];noun;;
kasual [veraltet];casual  [occasional];adj;;
Kasuare {pl};cassowaries [family Casuariidae];noun;;
Kasuare {pl};casuariids [family Casuariidae];noun;;
Kasuarinagewächse {pl};beefwood family {sg} [family Casuarinaceae];noun;;
Kasuarinagewächse {pl};casuarina family {sg} [family Casuarinaceae];noun;;
Kasuarinagewächse {pl};casuarinas [family Casuarinaceae];noun;;
Kasuarinengewächse {pl};beefwood family {sg} [family Casuarinaceae];noun;;
